month,vtuber,avg_viewers
2025-12-01,grees_greeck,14
2026-01-01,grees_greeck,14
2026-02-01,grees_greeck,12
2026-03-01,grees_greeck,11
2026-04-01,grees_greeck,14
2026-05-01,grees_greeck,16
2026-06-01,grees_greeck,13
2019-02-01,itsmoriko,6
2019-03-01,itsmoriko,6
2019-04-01,itsmoriko,8
2019-05-01,itsmoriko,8
2019-06-01,itsmoriko,6
2019-07-01,itsmoriko,7
2019-08-01,itsmoriko,5
2019-09-01,itsmoriko,6
2019-10-01,itsmoriko,5
2019-11-01,itsmoriko,6
2019-12-01,itsmoriko,6
2020-01-01,itsmoriko,5
2020-02-01,itsmoriko,5
2020-03-01,itsmoriko,6
2020-04-01,itsmoriko,7
2020-05-01,itsmoriko,6
2020-06-01,itsmoriko,7
2020-07-01,itsmoriko,5
2020-08-01,itsmoriko,6
2020-09-01,itsmoriko,7
2020-10-01,itsmoriko,14
2020-11-01,itsmoriko,6
2020-12-01,itsmoriko,10
2021-01-01,itsmoriko,11
2021-02-01,itsmoriko,15
2021-03-01,itsmoriko,22
2021-04-01,itsmoriko,21
2021-05-01,itsmoriko,27
2021-06-01,itsmoriko,25
2021-07-01,itsmoriko,20
2021-08-01,itsmoriko,20
2021-09-01,itsmoriko,20
2021-10-01,itsmoriko,21
2021-11-01,itsmoriko,23
2021-12-01,itsmoriko,22
2022-01-01,itsmoriko,28
2022-02-01,itsmoriko,25
2022-03-01,itsmoriko,24
2022-04-01,itsmoriko,22
2022-05-01,itsmoriko,35
2022-06-01,itsmoriko,25
2022-07-01,itsmoriko,29
2022-08-01,itsmoriko,28
2022-09-01,itsmoriko,30
2022-10-01,itsmoriko,34
2022-11-01,itsmoriko,32
2022-12-01,itsmoriko,31
2023-01-01,itsmoriko,44
2023-02-01,itsmoriko,35
2023-03-01,itsmoriko,40
2023-04-01,itsmoriko,49
2023-05-01,itsmoriko,38
2023-06-01,itsmoriko,31
2023-07-01,itsmoriko,33
2023-08-01,itsmoriko,29
2023-09-01,itsmoriko,32
2023-10-01,itsmoriko,58
2023-11-01,itsmoriko,44
2023-12-01,itsmoriko,39
2024-01-01,itsmoriko,37
2024-03-01,itsmoriko,32
2024-04-01,itsmoriko,35
2024-05-01,itsmoriko,35
2024-06-01,itsmoriko,39
2024-07-01,itsmoriko,38
2024-08-01,itsmoriko,40
2024-09-01,itsmoriko,34
2024-10-01,itsmoriko,34
2024-11-01,itsmoriko,30
2024-12-01,itsmoriko,45
2025-01-01,itsmoriko,45
2025-02-01,itsmoriko,56
2025-03-01,itsmoriko,38
2025-04-01,itsmoriko,50
2025-05-01,itsmoriko,52
2025-06-01,itsmoriko,43
2025-07-01,itsmoriko,41
2025-08-01,itsmoriko,60
2025-09-01,itsmoriko,133
2025-10-01,itsmoriko,142
2025-11-01,itsmoriko,95
2025-12-01,itsmoriko,74
2026-01-01,itsmoriko,104
2026-02-01,itsmoriko,80
2026-03-01,itsmoriko,74
2026-04-01,itsmoriko,81
2026-05-01,itsmoriko,122
2026-06-01,itsmoriko,77
2020-06-01,kurisu,9
2020-07-01,kurisu,7
2020-08-01,kurisu,6
2020-10-01,kurisu,7
2020-11-01,kurisu,7
2020-12-01,kurisu,9
2021-01-01,kurisu,17
2021-02-01,kurisu,21
2021-03-01,kurisu,20
2021-04-01,kurisu,26
2021-05-01,kurisu,25
2021-06-01,kurisu,30
2021-07-01,kurisu,27
2021-08-01,kurisu,31
2021-09-01,kurisu,40
2021-10-01,kurisu,84
2021-11-01,kurisu,90
2021-12-01,kurisu,84
2022-01-01,kurisu,109
2022-02-01,kurisu,132
2022-03-01,kurisu,106
2022-04-01,kurisu,98
2022-05-01,kurisu,107
2022-06-01,kurisu,116
2022-07-01,kurisu,138
2022-08-01,kurisu,326
2022-09-01,kurisu,160
2022-10-01,kurisu,198
2022-11-01,kurisu,173
2022-12-01,kurisu,150
2023-01-01,kurisu,155
2023-02-01,kurisu,154
2023-03-01,kurisu,140
2023-04-01,kurisu,149
2023-05-01,kurisu,155
2023-06-01,kurisu,150
2023-07-01,kurisu,143
2023-08-01,kurisu,144
2023-09-01,kurisu,131
2023-10-01,kurisu,178
2023-11-01,kurisu,167
2023-12-01,kurisu,151
2024-01-01,kurisu,154
2024-02-01,kurisu,150
2024-03-01,kurisu,168
2024-04-01,kurisu,150
2024-05-01,kurisu,140
2024-06-01,kurisu,138
2024-07-01,kurisu,127
2024-08-01,kurisu,130
2024-09-01,kurisu,126
2024-10-01,kurisu,130
2024-11-01,kurisu,135
2024-12-01,kurisu,156
2025-01-01,kurisu,151
2025-02-01,kurisu,134
2025-03-01,kurisu,143
2025-04-01,kurisu,120
2025-05-01,kurisu,116
2025-06-01,kurisu,114
2025-07-01,kurisu,137
2025-08-01,kurisu,175
2025-09-01,kurisu,196
2025-10-01,kurisu,194
2025-11-01,kurisu,267
2025-12-01,kurisu,343
2026-01-01,kurisu,324
2026-02-01,kurisu,245
2026-03-01,kurisu,245
2026-04-01,kurisu,243
2026-05-01,kurisu,206
2026-06-01,kurisu,218
2022-05-01,rechumoe,8
2022-06-01,rechumoe,12
2022-07-01,rechumoe,16
2022-08-01,rechumoe,19
2022-11-01,rechumoe,16
2022-12-01,rechumoe,23
2023-01-01,rechumoe,30
2023-02-01,rechumoe,25
2023-03-01,rechumoe,29
2023-04-01,rechumoe,37
2023-05-01,rechumoe,34
2023-06-01,rechumoe,37
2023-07-01,rechumoe,41
2023-08-01,rechumoe,42
2023-09-01,rechumoe,46
2023-10-01,rechumoe,39
2023-11-01,rechumoe,42
2023-12-01,rechumoe,47
2024-01-01,rechumoe,48
2024-02-01,rechumoe,48
2024-03-01,rechumoe,38
2024-08-01,rechumoe,45
2024-09-01,rechumoe,37
2024-10-01,rechumoe,58
2024-11-01,rechumoe,40
2024-12-01,rechumoe,35
2025-01-01,rechumoe,54
2025-02-01,rechumoe,51
2025-03-01,rechumoe,41
2025-04-01,rechumoe,42
2025-05-01,rechumoe,56
2025-06-01,rechumoe,31
2025-07-01,rechumoe,38
2025-08-01,rechumoe,189
2025-09-01,rechumoe,114
2025-10-01,rechumoe,50
2025-11-01,rechumoe,47
2025-12-01,rechumoe,68
2026-01-01,rechumoe,63
2026-03-01,rechumoe,55
2026-04-01,rechumoe,46
2026-05-01,rechumoe,61
2021-08-01,okibooka,13
2021-09-01,okibooka,11
2021-10-01,okibooka,13
2021-11-01,okibooka,15
2021-12-01,okibooka,18
2022-01-01,okibooka,15
2022-02-01,okibooka,14
2022-03-01,okibooka,15
2022-04-01,okibooka,16
2022-05-01,okibooka,17
2022-06-01,okibooka,27
2022-07-01,okibooka,28
2022-08-01,okibooka,27
2022-09-01,okibooka,21
2022-10-01,okibooka,18
2022-11-01,okibooka,21
2022-12-01,okibooka,18
2023-01-01,okibooka,16
2023-02-01,okibooka,17
2023-03-01,okibooka,15
2023-10-01,okibooka,22
2023-11-01,okibooka,17
2023-12-01,okibooka,18
2024-01-01,okibooka,18
2024-02-01,okibooka,21
2024-03-01,okibooka,22
2024-04-01,okibooka,22
2024-05-01,okibooka,20
2024-06-01,okibooka,23
2024-07-01,okibooka,20
2024-08-01,okibooka,27
2024-09-01,okibooka,33
2024-10-01,okibooka,35
2024-11-01,okibooka,32
2024-12-01,okibooka,38
2025-01-01,okibooka,39
2025-02-01,okibooka,39
2025-03-01,okibooka,30
2025-04-01,okibooka,38
2025-05-01,okibooka,35
2025-06-01,okibooka,37
2025-07-01,okibooka,38
2025-09-01,okibooka,21
2025-10-01,okibooka,36
2025-11-01,okibooka,33
2025-12-01,okibooka,29
2026-01-01,okibooka,31
2026-02-01,okibooka,27
2026-03-01,okibooka,27
2026-05-01,okibooka,28
2026-06-01,okibooka,23
2019-04-01,lightfoxmanga,7
2019-05-01,lightfoxmanga,5
2019-07-01,lightfoxmanga,10
2019-08-01,lightfoxmanga,5
2020-02-01,lightfoxmanga,5
2020-05-01,lightfoxmanga,4
2020-07-01,lightfoxmanga,5
2020-09-01,lightfoxmanga,23
2020-11-01,lightfoxmanga,22
2024-08-01,lightfoxmanga,17
2024-09-01,lightfoxmanga,12
2024-10-01,lightfoxmanga,10
2024-11-01,lightfoxmanga,6
2024-12-01,lightfoxmanga,21
2025-01-01,lightfoxmanga,40
2025-02-01,lightfoxmanga,59
2025-03-01,lightfoxmanga,66
2025-04-01,lightfoxmanga,69
2025-05-01,lightfoxmanga,79
2025-06-01,lightfoxmanga,75
2025-07-01,lightfoxmanga,72
2025-08-01,lightfoxmanga,60
2025-09-01,lightfoxmanga,42
2025-10-01,lightfoxmanga,53
2025-11-01,lightfoxmanga,52
2025-12-01,lightfoxmanga,77
2026-01-01,lightfoxmanga,88
2026-02-01,lightfoxmanga,77
2026-03-01,lightfoxmanga,74
2026-04-01,lightfoxmanga,59
2026-05-01,lightfoxmanga,63
2026-06-01,lightfoxmanga,63
2021-07-01,shikigrei,5
2021-08-01,shikigrei,8
2021-09-01,shikigrei,10
2021-10-01,shikigrei,13
2021-11-01,shikigrei,12
2021-12-01,shikigrei,12
2022-01-01,shikigrei,13
2022-02-01,shikigrei,12
2022-03-01,shikigrei,16
2022-04-01,shikigrei,23
2022-05-01,shikigrei,25
2022-06-01,shikigrei,25
2022-07-01,shikigrei,29
2022-08-01,shikigrei,39
2022-09-01,shikigrei,40
2022-10-01,shikigrei,44
2022-11-01,shikigrei,47
2022-12-01,shikigrei,58
2023-01-01,shikigrei,49
2023-02-01,shikigrei,50
2023-03-01,shikigrei,49
2023-04-01,shikigrei,49
2023-05-01,shikigrei,43
2023-06-01,shikigrei,42
2023-07-01,shikigrei,61
2023-08-01,shikigrei,58
2023-09-01,shikigrei,55
2023-10-01,shikigrei,51
2023-11-01,shikigrei,57
2023-12-01,shikigrei,52
2024-01-01,shikigrei,53
2024-02-01,shikigrei,50
2024-03-01,shikigrei,58
2024-04-01,shikigrei,52
2024-05-01,shikigrei,57
2024-06-01,shikigrei,56
2024-07-01,shikigrei,55
2024-08-01,shikigrei,51
2024-09-01,shikigrei,55
2024-10-01,shikigrei,46
2024-11-01,shikigrei,42
2024-12-01,shikigrei,62
2025-01-01,shikigrei,51
2025-02-01,shikigrei,57
2025-03-01,shikigrei,57
2025-04-01,shikigrei,59
2025-05-01,shikigrei,59
2025-06-01,shikigrei,65
2025-07-01,shikigrei,57
2025-08-01,shikigrei,59
2025-09-01,shikigrei,44
2025-10-01,shikigrei,51
2025-11-01,shikigrei,40
2025-12-01,shikigrei,32
2026-01-01,shikigrei,39
2026-02-01,shikigrei,37
2026-03-01,shikigrei,35
2026-04-01,shikigrei,35
2026-05-01,shikigrei,50
2026-06-01,shikigrei,30
2022-04-01,severinasoda,34
2022-05-01,severinasoda,29
2022-06-01,severinasoda,15
2022-07-01,severinasoda,24
2022-08-01,severinasoda,18
2022-09-01,severinasoda,35
2022-10-01,severinasoda,35
2022-11-01,severinasoda,28
2022-12-01,severinasoda,33
2023-01-01,severinasoda,34
2023-02-01,severinasoda,37
2023-03-01,severinasoda,44
2023-04-01,severinasoda,57
2023-05-01,severinasoda,58
2023-06-01,severinasoda,68
2023-07-01,severinasoda,79
2023-08-01,severinasoda,79
2023-09-01,severinasoda,55
2023-10-01,severinasoda,56
2023-11-01,severinasoda,65
2023-12-01,severinasoda,80
2024-01-01,severinasoda,92
2024-02-01,severinasoda,98
2024-03-01,severinasoda,80
2024-04-01,severinasoda,92
2024-05-01,severinasoda,73
2024-06-01,severinasoda,83
2024-07-01,severinasoda,64
2024-08-01,severinasoda,91
2024-09-01,severinasoda,73
2024-10-01,severinasoda,78
2024-11-01,severinasoda,153
2024-12-01,severinasoda,113
2025-01-01,severinasoda,105
2025-02-01,severinasoda,97
2025-03-01,severinasoda,83
2025-04-01,severinasoda,103
2025-05-01,severinasoda,87
2025-06-01,severinasoda,80
2025-07-01,severinasoda,97
2025-08-01,severinasoda,130
2025-09-01,severinasoda,121
2025-10-01,severinasoda,97
2025-11-01,severinasoda,106
2025-12-01,severinasoda,110
2026-01-01,severinasoda,94
2026-02-01,severinasoda,87
2026-03-01,severinasoda,117
2026-04-01,severinasoda,93
2026-05-01,severinasoda,100
2026-06-01,severinasoda,102
2024-06-01,arr1su,25
2024-07-01,arr1su,25
2024-08-01,arr1su,28
2024-09-01,arr1su,36
2024-10-01,arr1su,40
2024-11-01,arr1su,35
2024-12-01,arr1su,17
2025-01-01,arr1su,28
2025-02-01,arr1su,23
2025-03-01,arr1su,19
2025-05-01,arr1su,16
2025-06-01,arr1su,14
2025-07-01,arr1su,18
2025-08-01,arr1su,21
2025-11-01,arr1su,13
2025-12-01,arr1su,22
2026-01-01,arr1su,40
2026-02-01,arr1su,81
2026-03-01,arr1su,33
2026-04-01,arr1su,27
2026-05-01,arr1su,25
2026-06-01,arr1su,24
2020-07-01,kaomurra,6
2020-10-01,kaomurra,6
2020-11-01,kaomurra,7
2020-12-01,kaomurra,8
2021-01-01,kaomurra,10
2021-03-01,kaomurra,28
2021-04-01,kaomurra,31
2021-05-01,kaomurra,35
2021-06-01,kaomurra,35
2021-07-01,kaomurra,38
2021-08-01,kaomurra,33
2021-09-01,kaomurra,39
2021-10-01,kaomurra,36
2021-11-01,kaomurra,39
2021-12-01,kaomurra,34
2022-01-01,kaomurra,34
2022-02-01,kaomurra,34
2022-03-01,kaomurra,37
2022-04-01,kaomurra,32
2022-05-01,kaomurra,31
2022-06-01,kaomurra,30
2022-08-01,kaomurra,27
2022-09-01,kaomurra,37
2022-10-01,kaomurra,36
2022-11-01,kaomurra,37
2022-12-01,kaomurra,35
2023-01-01,kaomurra,29
2023-02-01,kaomurra,37
2023-03-01,kaomurra,36
2023-04-01,kaomurra,33
2023-05-01,kaomurra,29
2023-06-01,kaomurra,32
2023-07-01,kaomurra,31
2023-08-01,kaomurra,32
2023-09-01,kaomurra,33
2023-10-01,kaomurra,29
2023-11-01,kaomurra,26
2023-12-01,kaomurra,31
2024-01-01,kaomurra,24
2024-02-01,kaomurra,22
2024-03-01,kaomurra,26
2024-04-01,kaomurra,18
2024-05-01,kaomurra,18
2024-06-01,kaomurra,20
2024-07-01,kaomurra,16
2024-08-01,kaomurra,20
2024-09-01,kaomurra,16
2024-10-01,kaomurra,12
2024-11-01,kaomurra,11
2024-12-01,kaomurra,13
2025-01-01,kaomurra,14
2025-02-01,kaomurra,16
2025-03-01,kaomurra,14
2025-04-01,kaomurra,16
2025-05-01,kaomurra,12
2025-07-01,kaomurra,21
2025-08-01,kaomurra,18
2025-09-01,kaomurra,14
2025-10-01,kaomurra,18
2025-11-01,kaomurra,23
2025-12-01,kaomurra,22
2026-01-01,kaomurra,22
2026-02-01,kaomurra,17
2026-03-01,kaomurra,18
2026-04-01,kaomurra,15
2026-05-01,kaomurra,20
2026-06-01,kaomurra,21
2021-08-01,igor_vich,18
2022-01-01,igor_vich,19
2022-02-01,igor_vich,16
2022-08-01,igor_vich,12
2023-04-01,igor_vich,15
2023-05-01,igor_vich,21
2023-06-01,igor_vich,19
2023-07-01,igor_vich,14
2023-08-01,igor_vich,19
2023-09-01,igor_vich,19
2023-10-01,igor_vich,15
2023-11-01,igor_vich,14
2023-12-01,igor_vich,26
2024-01-01,igor_vich,19
2024-02-01,igor_vich,12
2024-04-01,igor_vich,26
2024-05-01,igor_vich,22
2024-06-01,igor_vich,20
2024-07-01,igor_vich,17
2024-08-01,igor_vich,21
2024-09-01,igor_vich,21
2024-10-01,igor_vich,17
2024-11-01,igor_vich,24
2024-12-01,igor_vich,19
2025-01-01,igor_vich,25
2025-02-01,igor_vich,26
2025-03-01,igor_vich,22
2025-04-01,igor_vich,23
2025-05-01,igor_vich,33
2025-06-01,igor_vich,24
2025-07-01,igor_vich,20
2025-08-01,igor_vich,17
2025-09-01,igor_vich,15
2025-10-01,igor_vich,20
2025-11-01,igor_vich,18
2026-01-01,igor_vich,25
2026-03-01,igor_vich,13
2024-10-01,ketwl_,6
2024-11-01,ketwl_,10
2024-12-01,ketwl_,13
2025-01-01,ketwl_,13
2025-02-01,ketwl_,12
2025-03-01,ketwl_,20
2025-04-01,ketwl_,19
2025-05-01,ketwl_,21
2025-06-01,ketwl_,17
2025-07-01,ketwl_,20
2025-08-01,ketwl_,25
2025-09-01,ketwl_,13
2025-10-01,ketwl_,18
2025-11-01,ketwl_,20
2025-12-01,ketwl_,22
2026-01-01,ketwl_,22
2026-02-01,ketwl_,26
2026-03-01,ketwl_,46
2026-04-01,ketwl_,37
2026-05-01,ketwl_,38
2026-06-01,ketwl_,31
2023-04-01,rexyrahoy,12
2023-06-01,rexyrahoy,19
2023-08-01,rexyrahoy,14
2024-01-01,rexyrahoy,33
2024-02-01,rexyrahoy,42
2024-03-01,rexyrahoy,42
2024-04-01,rexyrahoy,34
2024-05-01,rexyrahoy,37
2024-06-01,rexyrahoy,40
2024-07-01,rexyrahoy,88
2024-08-01,rexyrahoy,65
2024-09-01,rexyrahoy,70
2025-03-01,rexyrahoy,65
2025-04-01,rexyrahoy,27
2025-05-01,rexyrahoy,21
2025-09-01,rexyrahoy,151
2021-01-01,henmimori,9
2022-06-01,henmimori,5
2023-08-01,henmimori,7
2023-09-01,henmimori,9
2023-10-01,henmimori,9
2023-11-01,henmimori,8
2023-12-01,henmimori,12
2024-01-01,henmimori,11
2024-02-01,henmimori,14
2024-03-01,henmimori,14
2024-04-01,henmimori,13
2024-05-01,henmimori,17
2024-06-01,henmimori,11
2024-07-01,henmimori,15
2024-08-01,henmimori,32
2024-09-01,henmimori,37
2024-10-01,henmimori,37
2024-11-01,henmimori,57
2024-12-01,henmimori,80
2025-01-01,henmimori,87
2025-02-01,henmimori,89
2025-03-01,henmimori,89
2025-04-01,henmimori,70
2025-05-01,henmimori,87
2025-06-01,henmimori,89
2025-07-01,henmimori,69
2025-08-01,henmimori,77
2025-09-01,henmimori,64
2025-10-01,henmimori,77
2025-11-01,henmimori,64
2025-12-01,henmimori,67
2026-01-01,henmimori,55
2026-02-01,henmimori,86
2026-03-01,henmimori,100
2026-04-01,henmimori,100
2026-05-01,henmimori,88
2026-06-01,henmimori,88
2022-04-01,inukaida_x,12
2022-05-01,inukaida_x,15
2022-06-01,inukaida_x,16
2023-03-01,inukaida_x,5
2023-04-01,inukaida_x,15
2023-05-01,inukaida_x,10
2023-11-01,inukaida_x,12
2023-12-01,inukaida_x,17
2024-02-01,inukaida_x,18
2024-03-01,inukaida_x,16
2024-04-01,inukaida_x,17
2024-07-01,inukaida_x,19
2024-08-01,inukaida_x,21
2024-09-01,inukaida_x,19
2024-10-01,inukaida_x,19
2024-11-01,inukaida_x,20
2024-12-01,inukaida_x,22
2025-01-01,inukaida_x,29
2025-02-01,inukaida_x,21
2025-03-01,inukaida_x,21
2025-04-01,inukaida_x,25
2025-05-01,inukaida_x,29
2025-06-01,inukaida_x,36
2025-07-01,inukaida_x,38
2025-08-01,inukaida_x,31
2025-10-01,inukaida_x,32
2025-11-01,inukaida_x,35
2025-12-01,inukaida_x,32
2026-01-01,inukaida_x,29
2026-02-01,inukaida_x,28
2026-03-01,inukaida_x,26
2026-04-01,inukaida_x,34
2026-05-01,inukaida_x,27
2026-06-01,inukaida_x,27
2023-01-01,akita_osi,11
2023-02-01,akita_osi,7
2023-03-01,akita_osi,6
2023-04-01,akita_osi,8
2023-05-01,akita_osi,8
2023-06-01,akita_osi,6
2023-07-01,akita_osi,5
2023-08-01,akita_osi,6
2023-09-01,akita_osi,5
2023-10-01,akita_osi,5
2023-11-01,akita_osi,8
2023-12-01,akita_osi,7
2024-01-01,akita_osi,5
2024-02-01,akita_osi,8
2024-03-01,akita_osi,6
2024-04-01,akita_osi,6
2024-05-01,akita_osi,6
2024-06-01,akita_osi,5
2024-07-01,akita_osi,5
2024-08-01,akita_osi,3
2024-12-01,akita_osi,7
2025-01-01,akita_osi,7
2025-07-01,akita_osi,8
2025-08-01,akita_osi,19
2025-09-01,akita_osi,36
2025-10-01,akita_osi,34
2025-11-01,akita_osi,37
2025-12-01,akita_osi,34
2026-01-01,akita_osi,34
2026-02-01,akita_osi,33
2026-03-01,akita_osi,38
2026-04-01,akita_osi,38
2026-05-01,akita_osi,43
2026-06-01,akita_osi,60
2016-11-01,natakodo,30
2016-12-01,natakodo,30
2017-01-01,natakodo,31
2017-02-01,natakodo,38
2017-03-01,natakodo,35
2017-04-01,natakodo,34
2017-05-01,natakodo,33
2017-06-01,natakodo,33
2017-07-01,natakodo,30
2017-08-01,natakodo,24
2017-09-01,natakodo,30
2017-10-01,natakodo,26
2017-11-01,natakodo,30
2017-12-01,natakodo,35
2018-01-01,natakodo,25
2018-02-01,natakodo,33
2018-03-01,natakodo,28
2018-04-01,natakodo,36
2018-05-01,natakodo,35
2018-06-01,natakodo,43
2018-07-01,natakodo,40
2018-08-01,natakodo,43
2018-09-01,natakodo,44
2018-10-01,natakodo,32
2018-11-01,natakodo,37
2018-12-01,natakodo,36
2019-01-01,natakodo,49
2019-02-01,natakodo,42
2019-03-01,natakodo,39
2019-04-01,natakodo,32
2019-05-01,natakodo,49
2019-06-01,natakodo,53
2019-07-01,natakodo,52
2019-08-01,natakodo,54
2019-09-01,natakodo,53
2019-10-01,natakodo,34
2019-11-01,natakodo,41
2019-12-01,natakodo,36
2020-01-01,natakodo,60
2020-02-01,natakodo,52
2020-03-01,natakodo,69
2020-04-01,natakodo,79
2020-05-01,natakodo,78
2020-06-01,natakodo,82
2020-07-01,natakodo,106
2020-08-01,natakodo,114
2020-09-01,natakodo,110
2020-10-01,natakodo,115
2020-11-01,natakodo,107
2020-12-01,natakodo,101
2021-01-01,natakodo,117
2021-02-01,natakodo,105
2021-03-01,natakodo,96
2021-04-01,natakodo,92
2021-05-01,natakodo,106
2021-06-01,natakodo,118
2021-07-01,natakodo,95
2021-08-01,natakodo,91
2021-09-01,natakodo,89
2021-10-01,natakodo,99
2021-11-01,natakodo,91
2021-12-01,natakodo,99
2022-01-01,natakodo,99
2022-02-01,natakodo,96
2022-03-01,natakodo,108
2022-04-01,natakodo,124
2022-05-01,natakodo,125
2022-06-01,natakodo,108
2022-07-01,natakodo,119
2022-08-01,natakodo,103
2022-09-01,natakodo,113
2022-10-01,natakodo,110
2022-11-01,natakodo,122
2022-12-01,natakodo,116
2023-01-01,natakodo,109
2023-02-01,natakodo,90
2023-03-01,natakodo,93
2023-04-01,natakodo,93
2023-05-01,natakodo,110
2023-06-01,natakodo,95
2023-07-01,natakodo,87
2023-08-01,natakodo,92
2023-09-01,natakodo,90
2023-10-01,natakodo,97
2023-11-01,natakodo,99
2023-12-01,natakodo,105
2024-01-01,natakodo,87
2024-02-01,natakodo,114
2024-03-01,natakodo,136
2024-04-01,natakodo,134
2024-05-01,natakodo,150
2024-06-01,natakodo,165
2024-07-01,natakodo,168
2024-08-01,natakodo,138
2024-09-01,natakodo,136
2025-02-01,natakodo,104
2025-03-01,natakodo,55
2025-04-01,natakodo,35
2025-07-01,natakodo,31
2025-12-01,natakodo,26
2026-01-01,natakodo,29
2026-02-01,natakodo,21
2022-09-01,gliciniaelf,7
2023-01-01,gliciniaelf,6
2023-02-01,gliciniaelf,7
2023-03-01,gliciniaelf,6
2023-08-01,gliciniaelf,14
2023-09-01,gliciniaelf,22
2023-10-01,gliciniaelf,36
2023-11-01,gliciniaelf,38
2023-12-01,gliciniaelf,25
2024-01-01,gliciniaelf,24
2024-02-01,gliciniaelf,22
2024-03-01,gliciniaelf,33
2024-04-01,gliciniaelf,29
2024-05-01,gliciniaelf,34
2024-06-01,gliciniaelf,23
2024-07-01,gliciniaelf,22
2024-08-01,gliciniaelf,18
2024-11-01,gliciniaelf,20
2024-12-01,gliciniaelf,24
2025-01-01,gliciniaelf,33
2025-02-01,gliciniaelf,28
2025-03-01,gliciniaelf,18
2025-04-01,gliciniaelf,20
2025-05-01,gliciniaelf,20
2025-06-01,gliciniaelf,18
2025-07-01,gliciniaelf,16
2025-09-01,gliciniaelf,12
2025-10-01,gliciniaelf,12
2025-12-01,gliciniaelf,14
2026-03-01,gliciniaelf,9
2026-04-01,gliciniaelf,10
2020-04-01,grettach,4
2020-10-01,grettach,9
2022-11-01,grettach,128
2022-12-01,grettach,180
2023-01-01,grettach,149
2023-02-01,grettach,93
2023-03-01,grettach,99
2023-04-01,grettach,166
2023-05-01,grettach,120
2023-06-01,grettach,149
2023-07-01,grettach,182
2023-08-01,grettach,141
2023-09-01,grettach,175
2023-10-01,grettach,147
2023-11-01,grettach,241
2023-12-01,grettach,145
2024-01-01,grettach,131
2024-02-01,grettach,159
2024-03-01,grettach,113
2024-04-01,grettach,143
2024-05-01,grettach,111
2024-06-01,grettach,97
2024-07-01,grettach,155
2024-08-01,grettach,135
2024-09-01,grettach,96
2024-10-01,grettach,121
2024-11-01,grettach,137
2024-12-01,grettach,145
2025-01-01,grettach,154
2025-02-01,grettach,168
2025-03-01,grettach,219
2025-04-01,grettach,197
2025-05-01,grettach,211
2025-06-01,grettach,248
2025-07-01,grettach,185
2025-08-01,grettach,188
2025-09-01,grettach,161
2025-10-01,grettach,131
2025-11-01,grettach,183
2025-12-01,grettach,197
2026-01-01,grettach,297
2026-02-01,grettach,236
2026-03-01,grettach,251
2026-04-01,grettach,203
2026-05-01,grettach,173
2026-06-01,grettach,153
2023-09-01,lefantis,42
2023-10-01,lefantis,22
2023-11-01,lefantis,20
2023-12-01,lefantis,47
2024-01-01,lefantis,32
2024-02-01,lefantis,22
2024-03-01,lefantis,19
2024-04-01,lefantis,24
2024-07-01,lefantis,24
2024-08-01,lefantis,15
2024-09-01,lefantis,13
2024-10-01,lefantis,17
2024-11-01,lefantis,17
2024-12-01,lefantis,22
2025-01-01,lefantis,19
2025-02-01,lefantis,19
2025-03-01,lefantis,15
2025-04-01,lefantis,27
2025-05-01,lefantis,21
2025-06-01,lefantis,57
2025-07-01,lefantis,24
2025-08-01,lefantis,25
2025-09-01,lefantis,29
2025-11-01,lefantis,22
2025-12-01,lefantis,31
2026-01-01,lefantis,57
2026-02-01,lefantis,47
2026-03-01,lefantis,46
2026-04-01,lefantis,62
2026-05-01,lefantis,55
2026-06-01,lefantis,61
2023-06-01,nnstreamercha,12
2023-07-01,nnstreamercha,14
2024-05-01,nnstreamercha,9
2024-06-01,nnstreamercha,10
2024-07-01,nnstreamercha,8
2024-08-01,nnstreamercha,11
2024-09-01,nnstreamercha,8
2024-10-01,nnstreamercha,7
2024-12-01,nnstreamercha,14
2025-01-01,nnstreamercha,21
2025-02-01,nnstreamercha,24
2025-03-01,nnstreamercha,20
2025-04-01,nnstreamercha,21
2025-05-01,nnstreamercha,22
2025-06-01,nnstreamercha,21
2025-07-01,nnstreamercha,32
2025-08-01,nnstreamercha,38
2025-09-01,nnstreamercha,28
2025-10-01,nnstreamercha,29
2025-11-01,nnstreamercha,29
2025-12-01,nnstreamercha,34
2026-01-01,nnstreamercha,36
2026-02-01,nnstreamercha,38
2026-03-01,nnstreamercha,27
2026-04-01,nnstreamercha,26
2026-05-01,nnstreamercha,28
2026-06-01,nnstreamercha,28
2024-02-01,kashtan_mp4,13
2024-03-01,kashtan_mp4,17
2024-04-01,kashtan_mp4,17
2024-05-01,kashtan_mp4,17
2024-06-01,kashtan_mp4,16
2024-07-01,kashtan_mp4,33
2024-09-01,kashtan_mp4,41
2024-11-01,kashtan_mp4,69
2025-01-01,kashtan_mp4,112
2025-03-01,kashtan_mp4,92
2025-04-01,kashtan_mp4,80
2025-05-01,kashtan_mp4,76
2025-06-01,kashtan_mp4,68
2025-07-01,kashtan_mp4,48
2025-08-01,kashtan_mp4,74
2025-09-01,kashtan_mp4,77
2025-10-01,kashtan_mp4,87
2025-11-01,kashtan_mp4,98
2025-12-01,kashtan_mp4,53
2026-01-01,kashtan_mp4,46
2026-02-01,kashtan_mp4,40
2026-03-01,kashtan_mp4,79
